1.000000e+12  0  8.439313e-14
1.397590e+12  0  1.588195e-13
1.795181e+12  0  2.487251e-13
2.192771e+12  0  3.634154e-13
2.590361e+12  0  5.171739e-13
2.987952e+12  0  6.407868e-13
3.385542e+12  0  7.943011e-13
3.783133e+12  0  9.710722e-13
4.180723e+12  0  1.143643e-12
4.578313e+12  0  1.303061e-12
4.975904e+12  0  1.554159e-12
5.373494e+12  0  1.649155e-12
5.771084e+12  0  1.897877e-12
6.168675e+12  0  2.083085e-12
6.566265e+12  0  2.200231e-12
6.963855e+12  0  2.460967e-12
7.361446e+12  0  2.657069e-12
7.759036e+12  0  2.827063e-12
8.156627e+12  0  3.057436e-12
8.554217e+12  0  3.017435e-12
8.951807e+12  0  3.287519e-12
9.349398e+12  0  3.494375e-12
9.746988e+12  0  3.654408e-12
1.014458e+13  0  3.865860e-12
1.054217e+13  0  3.973816e-12
1.093976e+13  0  4.087690e-12
1.133735e+13  0  3.921793e-12
1.173494e+13  0  4.375996e-12
1.213253e+13  0  4.397088e-12
1.253012e+13  0  4.457171e-12
1.292771e+13  0  4.597568e-12
1.332530e+13  0  4.881428e-12
1.372289e+13  0  5.026874e-12
1.412048e+13  0  4.828217e-12
1.451807e+13  0  4.928698e-12
1.491566e+13  0  5.177774e-12
1.531325e+13  0  5.148673e-12
1.571084e+13  0  4.964481e-12
1.610843e+13  0  5.037289e-12
1.650602e+13  0  5.187954e-12
1.690361e+13  0  5.374657e-12
1.730120e+13  0  5.151782e-12
1.769880e+13  0  5.109591e-12
1.809639e+13  0  5.397026e-12
1.849398e+13  0  5.077378e-12
1.889157e+13  0  5.049041e-12
1.928916e+13  0  5.121851e-12
1.968675e+13  0  4.984650e-12
2.008434e+13  0  4.844378e-12
2.048193e+13  0  4.819087e-12
2.087952e+13  0  5.053725e-12
2.127711e+13  0  5.032300e-12
2.167470e+13  0  4.918242e-12
2.207229e+13  0  4.873838e-12
2.246988e+13  0  4.908381e-12
2.286747e+13  0  4.488514e-12
2.326506e+13  0  4.680428e-12
2.366265e+13  0  4.525665e-12
2.406024e+13  0  4.275094e-12
2.445783e+13  0  4.331721e-12
2.485542e+13  0  4.414217e-12
2.525301e+13  0  4.043843e-12
2.565060e+13  0  4.150158e-12
2.604819e+13  0  4.063916e-12
2.644578e+13  0  4.194883e-12
2.684337e+13  0  3.939852e-12
2.724096e+13  0  3.861329e-12
2.763855e+13  0  3.819180e-12
2.803614e+13  0  3.718440e-12
2.843373e+13  0  3.613956e-12
2.883133e+13  0  3.545535e-12
2.922892e+13  0  3.421720e-12
2.962651e+13  0  3.419557e-12
3.002410e+13  0  3.265447e-12
3.042169e+13  0  3.179931e-12
3.081928e+13  0  3.016111e-12
3.121687e+13  0  3.083745e-12
3.161446e+13  0  3.007757e-12
3.201205e+13  0  2.837984e-12
3.240964e+13  0  2.812054e-12
3.280723e+13  0  2.764358e-12
3.320482e+13  0  2.699078e-12
3.360241e+13  0  2.713069e-12
3.400000e+13  0  2.608876e-12
3.439759e+13  0  2.544144e-12
3.479518e+13  0  2.404910e-12
3.519277e+13  0  2.395365e-12
3.559036e+13  0  2.234155e-12
3.598795e+13  0  2.062945e-12
3.638554e+13  0  2.126711e-12
3.678313e+13  0  1.991339e-12
3.718072e+13  0  2.097812e-12
3.757831e+13  0  1.975948e-12
3.797590e+13  0  1.772386e-12
3.837349e+13  0  1.846099e-12
3.877108e+13  0  1.699603e-12
3.916867e+13  0  1.647377e-12
3.956627e+13  0  1.620582e-12
3.996386e+13  0  1.599837e-12
4.036145e+13  0  1.495357e-12
4.075904e+13  0  1.550586e-12
4.115663e+13  0  1.444222e-12
4.155422e+13  0  1.347564e-12
4.195181e+13  0  1.328657e-12
4.234940e+13  0  1.333303e-12
4.274699e+13  0  1.295669e-12
4.314458e+13  0  1.200320e-12
4.354217e+13  0  1.119314e-12
4.393976e+13  0  1.179097e-12
4.433735e+13  0  1.125679e-12
4.473494e+13  0  1.004273e-12
4.513253e+13  0  9.830395e-13
4.553012e+13  0  9.187245e-13
4.592771e+13  0  9.279634e-13
4.632530e+13  0  8.818438e-13
4.672289e+13  0  8.384230e-13
4.712048e+13  0  7.842265e-13
4.751807e+13  0  8.035942e-13
4.791566e+13  0  7.876029e-13
4.831325e+13  0  7.293373e-13
4.871084e+13  0  7.207657e-13
4.910843e+13  0  6.819197e-13
4.950602e+13  0  6.239633e-13
4.990361e+13  0  6.359560e-13
5.030120e+13  0  5.946089e-13
5.069880e+13  0  5.690034e-13
5.109639e+13  0  5.333195e-13
5.149398e+13  0  5.366539e-13
5.189157e+13  0  5.198588e-13
5.228916e+13  0  4.984661e-13
5.268675e+13  0  4.790901e-13
5.308434e+13  0  4.229207e-13
5.348193e+13  0  4.407964e-13
5.387952e+13  0  3.958564e-13
5.427711e+13  0  3.998620e-13
5.467470e+13  0  3.800052e-13
5.507229e+13  0  3.514089e-13
5.546988e+13  0  3.491388e-13
5.586747e+13  0  3.274431e-13
5.626506e+13  0  3.416305e-13
5.666265e+13  0  3.067842e-13
5.706024e+13  0  3.010341e-13
5.745783e+13  0  2.789388e-13
5.785542e+13  0  2.684533e-13
5.825301e+13  0  2.637858e-13
5.865060e+13  0  2.509758e-13
5.904819e+13  0  2.441280e-13
5.944578e+13  0  2.308878e-13
5.984337e+13  0  2.238377e-13
6.024096e+13  0  2.047989e-13
6.063855e+13  0  1.996738e-13
6.103614e+13  0  1.874130e-13
6.143373e+13  0  1.950093e-13
6.183133e+13  0  1.838187e-13
6.222892e+13  0  1.718689e-13
6.262651e+13  0  1.554715e-13
6.302410e+13  0  1.466364e-13
6.342169e+13  0  1.524741e-13
6.381928e+13  0  1.386356e-13
6.421687e+13  0  1.333669e-13
6.461446e+13  0  1.333354e-13
6.501205e+13  0  1.219122e-13
6.540964e+13  0  1.100492e-13
6.580723e+13  0  1.064924e-13
6.620482e+13  0  1.091405e-13
6.660241e+13  0  1.038477e-13
6.700000e+13  0  9.537037e-14
6.739759e+13  0  9.308067e-14
6.779518e+13  0  9.060820e-14
6.819277e+13  0  8.248672e-14
6.859036e+13  0  8.032339e-14
6.898795e+13  0  7.861535e-14
6.938554e+13  0  7.319170e-14
6.978313e+13  0  6.728369e-14
7.018072e+13  0  6.967306e-14
7.057831e+13  0  5.977400e-14
7.097590e+13  0  6.015858e-14
7.137349e+13  0  6.217194e-14
7.177108e+13  0  5.387069e-14
7.216867e+13  0  5.216438e-14
7.256627e+13  0  5.191080e-14
7.296386e+13  0  4.697203e-14
7.336145e+13  0  4.690130e-14
7.375904e+13  0  4.396621e-14
7.415663e+13  0  4.297590e-14
7.455422e+13  0  4.132401e-14
7.495181e+13  0  3.845414e-14
7.534940e+13  0  3.523294e-14
7.574699e+13  0  3.550533e-14
7.614458e+13  0  3.303944e-14
7.654217e+13  0  3.113664e-14
7.693976e+13  0  3.046887e-14
7.733735e+13  0  2.979550e-14
7.773494e+13  0  2.831155e-14
7.813253e+13  0  2.643432e-14
7.853012e+13  0  2.515998e-14
7.892771e+13  0  2.310471e-14
7.932530e+13  0  2.278739e-14
7.972289e+13  0  2.226148e-14
8.012048e+13  0  1.973756e-14
8.051807e+13  0  1.927459e-14
8.091566e+13  0  1.834168e-14
8.131325e+13  0  1.749706e-14
8.171084e+13  0  1.698670e-14
8.210843e+13  0  1.632027e-14
8.250602e+13  0  1.539102e-14
8.290361e+13  0  1.461459e-14
8.330120e+13  0  1.475548e-14
8.369880e+13  0  1.279377e-14
8.409639e+13  0  1.241077e-14
8.449398e+13  0  1.162905e-14
8.489157e+13  0  1.158815e-14
8.528916e+13  0  1.096373e-14
8.568675e+13  0  1.075550e-14
8.608434e+13  0  9.846623e-15
8.648193e+13  0  9.260283e-15
8.687952e+13  0  9.023393e-15
8.727711e+13  0  8.415062e-15
8.767470e+13  0  8.125746e-15
8.807229e+13  0  7.947855e-15
8.846988e+13  0  7.345944e-15
8.886747e+13  0  6.748228e-15
8.926506e+13  0  6.621318e-15
8.966265e+13  0  6.661886e-15
9.006024e+13  0  5.859520e-15
9.045783e+13  0  5.519009e-15
9.085542e+13  0  5.171900e-15
9.125301e+13  0  5.336455e-15
9.165060e+13  0  4.827594e-15
9.204819e+13  0  4.696716e-15
9.244578e+13  0  4.552937e-15
9.284337e+13  0  4.082392e-15
9.324096e+13  0  3.991036e-15
9.363855e+13  0  3.700193e-15
9.403614e+13  0  3.575460e-15
9.443373e+13  0  3.348528e-15
9.483133e+13  0  3.257368e-15
9.522892e+13  0  2.943018e-15
9.562651e+13  0  2.823066e-15
9.602410e+13  0  2.895752e-15
9.642169e+13  0  2.703365e-15
9.681928e+13  0  2.518579e-15
9.721687e+13  0  2.415936e-15
9.761446e+13  0  2.391998e-15
9.801205e+13  0  2.074495e-15
9.840964e+13  0  2.073764e-15
9.880723e+13  0  1.876141e-15
9.920482e+13  0  1.766163e-15
9.960241e+13  0  1.707591e-15
1.000000e+14  0  1.589020e-15
